sim_index,B,C,D
3033,15.750580344727355,13.637160926177751,15.578645499977753
3034,21.29930692840151,20.51032168960269,8.528360918989064
3035,16.455637940909796,18.036977875145997,13.56739469484439
3036,24.895711721644297,16.67744912580451,18.464256378014984
3037,20.430080107754133,19.24701322686209,10.864314295206045
3038,18.06429245347795,18.64373275087226,17.64346697817926
3039,21.281566271898388,14.665077680734912,16.819307191365617
3040,8.136096046740532,9.317782734142959,14.393350529591842
3041,18.063487603139063,17.42201064698765,12.224117294276688
3042,20.569255625717428,11.740639553344469,13.99721581077695
3043,22.47486537693413,19.879152804428145,19.04275987710951
3044,19.09844299576074,16.094895790989813,6.667804396314561
3045,15.608648694877088,14.229300865528778,15.677646754731795
3046,15.250494941596669,18.1872320447566,11.993931468479259
3047,17.20274348198357,15.996118657432127,10.63080138519866
3048,16.069332383583006,8.182173506524148,11.136667678362029
3049,15.84014334233073,12.937547894453553,13.461158391545574
3050,20.963843787557295,15.926758842060272,15.482071059448947
3051,20.59002866623664,13.818011317989772,10.37941194213437
3052,19.407700065450808,17.29410887205828,16.890580846189042
3053,23.36027870223043,12.830457308520934,11.641607561176441
3054,21.019580122129966,19.269932987730975,15.282719293590139
3055,17.71254975225894,9.984106667794919,8.506507967314107
3056,19.226850814437363,16.36806621254166,8.15332512084955
3057,18.20056324900172,17.524760067330632,7.9692805972432135
3058,22.972487408119864,13.486488702475844,16.40010928021651
3059,15.599463994008449,10.895134465433227,10.399815979828022
3060,17.57183344615206,13.446372486622789,11.245016828294762
3061,19.502843173542857,14.314259018862678,11.768263354711273
3062,10.308481203588318,16.572030893776738,11.690569134450564
3063,25.24631841217292,11.236804405222056,5.669554322157943
3064,20.781308222685187,16.384213101584074,8.468448968578159
3065,11.116129702481588,21.154274254829687,16.949365933621927
3066,6.806444585822417,13.174733219605777,17.8308889063288
3067,15.857718489999598,13.039010914151767,11.012384080347633
3068,12.955963618043283,8.18433490961078,15.689881773435838
3069,9.70678392188546,15.994734670468976,15.106395016501619
3070,11.469481654944786,11.307375917545277,16.251141587866304
3071,20.39801274102168,12.529224425091666,16.208049127823607
3072,23.42941075554436,16.072512063442634,8.846325065325349
3073,16.139480834376922,16.146813983310732,11.340186092414593
3074,22.22530730205683,8.878027291895794,6.771329194742388
3075,18.813920001670947,13.033268498077344,9.805987249328288
3076,10.043744763715212,15.083602978537634,11.819048123593545
3077,20.940655418782832,15.27362134315404,11.534360886648294
3078,23.29650286555652,9.746524468960862,13.877649665724379
3079,10.479837758420931,11.651676030210966,7.7610003096012266
3080,21.518741409533632,14.735962254855975,11.951226224845302
3081,13.01970155521747,13.804618835661284,9.330841749484234
3082,19.72554756684397,11.034461218485328,16.655562858804373
3083,10.459887976691576,11.779057772332305,17.875440467429634
3084,16.041875634170847,9.741820717038829,12.77044646377997
3085,15.86073491003456,11.657977178575681,8.16722288094186
3086,30.457681225316744,13.98530680216803,5.255204290844587
3087,24.721693915524902,17.43970423586631,9.312924456198498
3088,13.800964100912363,17.696750682542504,11.136333170996128
3089,9.333099816997045,22.15486145696443,10.481323907426018
3090,24.730072814170917,20.109153955945413,8.490610095541285
3091,22.649354389634166,12.39106352992324,5.46574554086828
3092,16.08930825290036,16.591851060364654,10.380478589903934
3093,16.618282465837044,19.57520403152686,12.370961123049156
3094,14.205157599217713,17.810705431508445,12.692161301778645
3095,6.652778393420807,16.721140624385235,13.37581797118024
3096,18.09054508311387,18.56673959969322,9.644697086159837
3097,19.514249049694055,8.731132883306156,13.427415760324408
3098,26.788768629929535,11.014589046875871,9.338672425772252
3099,14.804930506988015,15.522169160072655,8.280598558826155
3100,19.89561320410941,18.386067538133922,13.867536365367872
3101,10.042130584628673,18.98609021364687,15.282415409037444
3102,21.73572617555837,16.488823863982805,12.768122271796694
3103,22.645752291568783,22.690887109155295,8.658116806175288
3104,22.851564281076474,14.651826932652021,11.544050783896902
3105,11.085611893280827,13.865552622247874,8.5134190390438
3106,15.912655067223245,10.608677607184013,10.432120336216876
3107,16.172503393394685,15.388264409743108,6.349030407263206
3108,11.495168335146044,16.452087603027273,9.211254421353228
3109,22.83538405603469,15.897784868504218,14.1209226157239
3110,24.348115441894027,13.756832922925096,9.986973680669703
3111,21.92266163519466,17.035381628321847,11.341427693426432
3112,24.261560851301738,14.1467577753589,12.112218807844009
3113,18.095501928754164,11.261560464325422,12.273478330106947
3114,24.28542079829321,16.775591251462483,12.104833491823332
3115,17.272047234754485,16.323963590087313,14.623824753007629
3116,20.741574739003887,13.670673443376726,13.136150188454288
3117,20.159728835167254,10.969750074093392,12.58992130318619
3118,8.27413251163937,16.936759314952543,14.314742817746069
3119,21.36395756603907,13.417521602996331,13.08092007046279
3120,24.40779230493525,20.650712088537723,11.891903095653259
3121,18.62693833828302,19.443216217854783,6.744553924276197
3122,16.54615915795339,20.343270577225674,15.4110611970533
3123,19.66168699942457,8.975540243440372,11.82771588987178
3124,15.345380716875301,16.325963489471523,9.167833566191671
3125,13.384244722614266,6.743685463250598,16.282842166653126
3126,16.201032698506243,15.6298083663469,11.992678502199619
3127,13.19654730167775,9.967013837039808,8.486311429593139
3128,14.745742025267731,16.468641284887507,9.21574127239201
3129,25.8592078421758,19.103249421378884,14.823400796905965
3130,17.461534938870823,21.057487954649226,11.234034183654558
3131,17.85932363630589,15.679993784938892,14.456086660367879
3132,20.866086355513435,13.097547130631067,10.134181919488036
3133,20.87956330718438,17.858984001689,10.620409816125523
3134,10.857653686446957,14.17560106529211,14.186127891095133
3135,26.124375808889013,10.202635415389485,10.505720800301702
3136,16.247683973135807,20.424413403628233,11.87566260232569
3137,13.917030482824805,17.23756170259237,10.584500723914037
3138,12.490257269889206,11.432660932416162,18.073615231789596
3139,19.72894149742258,15.429862379143914,11.124333561038481
3140,19.314669789534594,16.12004793134886,13.021381814659453
3141,18.51680290624989,18.474840298284235,12.078787383345672
3142,13.599275240013124,12.55330683052042,5.076795211210111
3143,27.120677022190765,18.444804554239784,9.088653274704983
3144,16.73169817771305,12.453358789894828,17.400853651986118
3145,11.61055276078082,15.462256448720055,11.622908100926942
3146,21.720773838191015,14.58142870372254,5.844745505370015
3147,16.869969744109017,11.112122021258559,12.281112130709525
3148,24.453796664341468,8.037904884758134,9.199868614983778
3149,15.512881707974262,13.475170235674328,14.592411781966304
3150,17.219050120973755,16.66374238002923,9.809283083534314
3151,19.03465955438072,18.110484823140666,9.43482403011778
3152,21.516111539129316,15.207095917219455,15.657349485960593
3153,17.093610449653617,16.52559558507021,11.857498028291277
3154,17.567044820817394,16.036016328127268,13.878481554334835
3155,12.376957896341978,20.738363041397875,5.490790853258136
3156,14.918345506174969,14.625022981461079,13.444890096759131
3157,25.092776374836205,7.562004789774234,10.223669735179184
3158,8.429249304903305,15.13300723883361,12.955314971633985
3159,25.158580839770636,15.477662637462098,15.650473735296135
3160,20.627266866925765,13.257218088022586,7.068326226553913
3161,19.237510342313147,9.030750719663157,16.535794718471916
3162,17.270720540834294,19.78120501108278,10.317067334828986
3163,19.209828538804462,15.836571075439414,11.84133586453247
3164,16.053032189715335,16.571149843666483,8.75851398909527
3165,12.557541019684237,19.975013394371377,14.54501453648717
3166,18.29651223871008,21.660365596978366,11.059164257262625
3167,23.952164489950405,15.698241652776032,8.410210653210946
3168,26.316180862968825,18.957177427347638,11.570432566997448
3169,21.27227066790277,13.382957740905134,14.901338404981118
3170,7.240146456222183,10.928125233461767,15.43460960112524
3171,16.876550078014862,15.830934204639615,7.28634046036935
3172,26.315401480659464,19.756452911931078,11.291186253530054
3173,16.17886864411503,19.11965675016239,18.93732325186044
3174,22.291921151151094,23.68428455853321,8.765170196623535
3175,14.312759262755442,10.246748589750025,13.550403053932657
3176,18.790215974119665,14.391657407213184,14.832354484869375
3177,23.54547872346599,8.89357469924662,9.911220335989785
3178,21.69064617355377,13.126531828678134,9.205536608220381
3179,22.583418424426775,9.8388791139833,10.94504512411082
3180,19.478898116121638,12.703713626147179,14.741562273418573
3181,15.44005361161184,20.636220097311302,11.558113210447338
3182,21.02071561517409,17.982037292114622,9.800617788702674
3183,8.7593105310485,16.449317144986654,12.256581757774489
3184,20.501217124088072,14.092186603620554,10.492808846394393
3185,27.03812854941765,9.104428913153079,14.567696417764994
3186,15.41429163817474,13.658647249851787,10.892062773457349
3187,14.384545766229342,17.287358936228056,16.86774006638404
3188,20.115061475609977,15.41208713107059,8.546248950514382
3189,20.32571369621003,23.62381177035423,10.661922954717175
3190,16.308073892916603,12.756796637128375,10.28902979605632
3191,5.646152008474269,16.628556231384916,9.045507914314122
3192,10.7538159654369,18.01769485205636,8.214747124720107
3193,16.47598925752309,20.866805964282477,7.065363490386907
3194,11.103307944310071,16.081922313617103,16.02587058168382
3195,10.915462270206167,16.63558429643655,14.035959698476933
3196,8.733777823384559,18.200316356131577,15.070779320557765
3197,16.59696492034789,20.010339694274172,15.975605587250557
3198,18.46403066572742,13.19390288166278,8.595839637313393
3199,17.83096420785214,17.27915015301431,10.864257055608391
3200,8.111245476320866,20.081590085588317,12.667739575957011
3201,16.29168976495425,18.42979620950324,17.33522372232325
3202,5.391397937304488,16.745642786070874,7.0117267917042705
3203,20.245997280595237,15.510178736363581,14.223718199294197
3204,15.753385734774051,7.508572096017011,10.428723066856495
3205,19.830814358129025,19.060321012510094,7.8955880638885745
3206,22.62177192092858,12.405363355156528,13.26777473651045
3207,15.705477212104652,15.730245274256243,15.122262087456377
3208,12.478436652201589,12.28413837645828,12.651395275201478
3209,28.807126474636583,11.539880593420996,19.137219972441624
3210,27.01990486653827,14.604611354955159,10.952440935086008
3211,14.885706606008888,14.729311345460108,7.078088752842152
3212,17.656924422057312,20.98775303268185,9.858201777984156
3213,16.916740632049272,8.19617799287521,13.313318705336819
3214,19.190167582281184,15.253998648828453,11.24041272723955
3215,16.682589365523953,17.008497735841114,11.898699636317321
3216,19.417373421998995,15.858965534390519,15.930875033779007
3217,21.046473438187743,15.769371956826781,17.31263866451558
3218,19.891208380754527,20.218560973817112,14.1206544197311
3219,9.711364144808057,20.22498355325046,12.474248302744279
3220,17.7662035309465,16.125552316414268,10.792074685985925
3221,19.021629871750253,12.631800518476291,16.460722402963455
3222,17.488853488705274,13.470013259976582,8.76380882171375
3223,19.209491051168886,15.747604302613128,13.358523018022566
3224,13.37736650622692,8.59842591942498,14.195119763964312
3225,24.680888378444283,10.89003584484658,17.562076718591
3226,19.277599764313713,14.970878117838446,10.607995675825658
3227,11.769668912587516,18.95515686515441,9.286214715538561
3228,14.490869959180799,18.970094415061922,5.4091109630706065
3229,11.14380985199325,14.932133329946824,13.029749629715447
3230,20.181305915860158,13.791320524300374,20.855904941128884
3231,16.974483485553748,14.07755422145694,9.21151628199422
3232,18.55758067434482,17.45946439448327,16.210960971095012
3233,11.298220810019018,14.020584036905655,13.567125502626592
3234,20.64175890567541,15.024395116716587,13.897230136662635
3235,14.359662481833897,21.23409961562643,15.47261361916172
3236,11.947824958206724,10.703711675904426,8.340885439040656
3237,21.050864869034378,9.859012262651962,10.842698148041165
3238,20.046169783875484,14.733942534644276,12.905285908732008
3239,13.203887798930587,17.38268379879796,9.854752329114486
3240,16.539211465209263,15.951921688734423,12.36095667278632
3241,18.10791008557017,11.997420087783977,10.953112550214858
3242,18.00982615876666,9.499653989020782,10.3840355175743
3243,19.74455945564781,9.889066730273782,16.049914579178648
3244,23.71325968169929,10.015507414471482,16.75161736213643
3245,17.353882850795394,16.67449786556454,10.261140911654447
3246,22.153701722520427,16.62154619014843,9.147658276718822
3247,12.756591000156202,9.162363666698067,12.663340570194286
3248,20.576121353008812,17.602107154569776,11.584482688328828
3249,12.793515949510361,12.275248148959903,16.037102003621523
3250,15.819171459299634,15.575155885682772,8.235944714775583
3251,19.514623704565658,13.168230563201373,15.663749540814377
3252,21.48100967793066,13.014805610331216,11.556090345107034
3253,15.519976919817172,9.323958216954427,9.003114557671623
3254,18.89197797474369,16.300430015543693,12.518811929416968
3255,16.642201257186137,18.73319022898624,12.221062380632377
3256,21.164642226431763,7.902745871322026,0.0
3257,19.27704612527136,9.300069163384563,11.258830128969713
3258,16.640563315389276,21.350526562973513,13.397271684239138
3259,18.746365620594027,18.34745522799143,13.287622793769376
3260,15.940453531552052,19.287305379341234,8.114578552147377
3261,19.45461234390103,8.80873179184116,12.71639019252594
3262,18.86845338797818,21.705226307714973,6.518644406552725
3263,15.296007708657843,18.292570638844175,13.17314044687651
3264,18.811372731018764,11.17490562228022,9.933775797924792
3265,23.602684537004656,14.790146862659658,13.311239091817681
3266,17.481652520505843,10.268012415200086,15.271077767837191
3267,20.264545730396232,24.22100208381083,8.439533436734987
3268,21.701578145402163,9.751304244406356,12.551747087410986
3269,22.39427965078424,6.708468684786812,11.285052738353048
3270,15.465556196808208,12.193898037447033,13.350915594042993
3271,23.04308567890168,14.463450058966432,12.717118113480664
3272,18.514389388766617,15.006863632813367,8.187057049382926
3273,22.988000707753017,16.17738341191711,13.37912126294676
3274,14.37070666938488,13.165591140472715,11.386203129990218
3275,11.096438879480168,8.252567232540457,9.90418745875801
3276,20.351343448990757,12.385849525068657,8.43445988466027
3277,14.333914560430484,13.181128097251673,10.764175745110618
3278,27.744846534929504,19.21184330478233,15.579908919363774
3279,23.258611639230217,11.00113564769084,7.721368672680711
3280,13.019083688096746,20.341415854241937,10.084346755526893
3281,12.36889717992321,13.279851486047415,11.168432951226086
3282,19.20785973162553,16.002981021194,9.100272339224118
3283,21.085453766311698,12.441124873956843,11.45293597567131
3284,21.090483317265097,12.43060997024946,10.007176890056899
3285,20.66250622361909,11.567254661576886,10.653791437810677
3286,20.500839801193017,23.214663837314866,14.113402519985732
3287,20.126878933455053,17.121756929118924,8.241716365068338
3288,18.520185324059586,14.880579743060398,13.12536434897505
3289,18.524286236141418,16.51844113170427,10.908817145579867
3290,18.26374012817307,10.08850752401623,10.882795050310126
3291,24.258750966794896,16.270969663536604,11.92316696319492
3292,26.53255474314456,9.55084950052923,8.115779221108998
3293,25.707201350743226,15.17859371782359,11.147247191623178
3294,12.603580537069606,16.794460459446068,13.90719449829721
3295,13.074775376242966,14.442252774904167,10.828301742550323
3296,19.15189715888447,10.522215699221842,16.383638607086038
3297,22.12120701718922,13.544490917998424,11.241368776715818
3298,17.38610032375073,11.887184876769133,10.44992978371167
3299,16.783783345464258,21.452300047961256,15.310326146456458
3300,22.205946183014806,16.47683702149875,8.086602429434599
3301,17.813290029401795,18.88207988124458,7.594112791077979
3302,20.86448943092969,24.28848294728999,15.710106595272668
3303,24.363131110028945,15.86902032338619,15.384314436599311
3304,14.769660535406839,18.18565474927934,14.290191673418345
3305,19.304600283169485,20.263139468813172,10.11086165919231
3306,17.158241175868522,15.382421440510237,8.396556109236549
3307,19.021193747101115,8.123584752845185,15.66749180717991
3308,18.209868149546846,12.91628603870944,9.08069537834573
3309,16.944394366713656,17.75375708956307,13.916126930432148
3310,14.825079237246927,11.61800498785707,14.302421260004227
3311,14.749436679232367,15.241853236652291,12.43453934683647
3312,19.404279592770322,18.432124148976065,7.57715946317613
3313,9.399783036327806,12.73606981611906,18.310580189800447
3314,27.099783450393204,22.318507823504863,11.316428380431667
3315,9.980482131068271,5.633309060694838,9.859578877740326
3316,17.10866866432788,20.20310723150872,15.034988499723422
3317,19.023322855462293,11.439924896828058,8.638672567275908
3318,19.14357459182146,17.7874241193499,13.3695749287787
3319,13.344309181770054,17.60584110293332,13.491497235329646
3320,13.182001172144197,11.865998952537925,14.413652032340325
3321,16.94471609184349,21.35730617576823,13.751089720321561
3322,15.81015965314829,14.960669280464616,12.222890592543154
3323,14.722243590412305,11.35188101315089,14.45832918532641
3324,21.80372983668943,17.41253415376551,17.300551584143022
3325,15.56202043794779,21.69874179474109,8.84438391219373
3326,13.442914964841783,7.963270722422594,10.445572647407525
3327,15.733249484267459,17.105292562822186,12.85357023985679
3328,12.631619830413884,13.432752327508522,10.703231319523177
3329,10.008079888671483,11.08165816048884,9.307974518012255
3330,24.45131258919426,15.761408149784852,14.314159080970862
3331,11.256140262828545,19.781450295170682,16.554496238578743
3332,9.007447647849183,12.184859457349182,13.74088722794969
3333,20.89974804092182,12.284046631735734,10.930825362152408
3334,15.311785225296857,15.443503209601982,16.191151095896736
3335,14.530310292864579,19.005644290272333,9.263662079506794
3336,14.18567754376402,18.27697574268246,15.226836109141312
3337,21.831344715431946,9.734202086605652,10.370154584389784
3338,21.703448664014946,15.16364460744548,8.240251384788653
3339,20.062430726064488,12.139366922109668,18.281377268046597
3340,24.951786580882164,17.411653595082896,16.75898451763765
3341,18.291561075555215,18.06155047363439,17.1702653656835
3342,19.104744068074407,13.978499086824867,6.033846182848704
3343,17.625899134253277,18.293946600236925,15.308151767112673
3344,20.269642795732842,12.83325822623387,5.081205868117367
3345,15.771532058978693,13.784138855530516,10.906437312926315
3346,20.78350360640066,22.940807251752382,12.426851509498315
3347,17.024706948795924,13.963777400154635,12.436351645011804
3348,14.272678078432204,15.483333061755681,13.57933714035555
3349,18.943587286085197,16.8295244481745,13.51670687494003
3350,10.026464929891002,17.552911278509136,9.653843814326425
3351,13.06872376648219,10.585553060338565,13.522041509122138
3352,16.998412827488163,8.272809098220765,13.677154804774418
3353,11.521763411405278,15.56369809905937,12.83748945518592
3354,21.985096867627703,22.12402249481857,7.218001339292322
3355,17.76386764771628,13.894819992433792,13.518817885109014
3356,18.970509469201286,13.589154353877163,10.457132409485485
3357,12.975971151671786,18.954867424944332,13.607483893518936
3358,22.12995689007812,13.755602584820998,9.69979508512212
3359,13.147582200168475,16.438975271389882,8.36224304844336
3360,26.318983810349476,9.763764506605721,12.956670133894894
3361,25.05084618246204,17.39155545542253,12.610284665609544
3362,13.64182358867147,9.475893560476841,14.700137831112732
3363,24.77766258348726,13.23998376205205,8.011033906048054
3364,6.938237562529416,11.084476801296285,11.609462097236003
3365,25.196054583765303,17.687632187633678,13.063000886575903
3366,16.199461524144912,12.668564302262899,16.921841380495863
3367,18.90332343341275,6.588984378209354,9.646630171340615
3368,14.13802785702768,12.817575293532206,13.97315222234284
3369,17.516498031925877,14.692867812941413,16.59754357972774
3370,14.865925095959902,22.458930775439974,9.64795626670252
3371,18.40139188475657,13.874912529531404,12.432372573041139
3372,20.00066397782908,16.733977643463103,9.362235310987117
3373,12.946883951485932,25.016126292745398,10.303137765340532
3374,21.14645597402394,8.567293350980442,11.023276058571273
3375,17.427602772079005,16.8916496285173,2.4706836431511725
3376,18.74763275885249,10.400526258271078,13.137287738893672
3377,13.336518614228266,11.581246879806821,11.046298559608731
3378,13.26451738678562,13.101088475934095,7.826412298143963
3379,9.750732967355725,19.077446229473196,7.465550429106518
3380,17.195936005764075,18.01211115202578,9.846483094724531
3381,14.28675345114508,15.907481469069301,15.914030877556868
3382,12.738081307110889,14.402993149066024,5.939056648605371
3383,16.230595483430143,15.13802397657943,9.009572599788473
3384,15.943536747786458,9.368495397304585,12.273714647169388
3385,22.750624119974173,10.608189791110656,9.820738882717277
3386,20.26145810904382,19.846820999229248,6.77021613736246
3387,17.24046868162823,16.1330403324074,11.642560929247715
3388,6.8544356990531075,17.01195155667862,17.321845030459784
3389,18.524977880262764,10.875219394728013,10.205987278587132
3390,25.96460880445017,18.634423782119967,14.23443387415813
3391,19.603856625904694,12.354359816649223,11.29864544215762
3392,17.649347689446678,17.19853547525402,17.28021769943741
3393,23.032521615569074,9.319036203241984,12.784619887093395
3394,21.315435053255538,17.4731821938572,9.794820015685321
3395,31.113491470957626,9.882730634871493,8.20538825588953
3396,19.051177865677094,23.46649369491101,9.068354160708655
3397,16.803772354588535,19.309988270168034,11.935767799214325
3398,16.49428265461367,17.263556604031315,12.95332401947553
3399,22.63697453536556,20.16271543655425,13.069606868316773
3400,19.31279726420239,15.855549429669857,13.710888183138707
3401,18.24826787042159,14.997396956930391,16.18807822291253
3402,24.822522811597693,8.965142642851067,12.035058381649172
3403,14.900875049496443,13.7582255535775,13.4109169388767
3404,21.012472671941108,14.54944232854964,5.302135007020308
3405,13.657294887407192,18.588955781003747,2.408654258626507
3406,23.343422182569,17.08127953125776,16.603006926921882
3407,17.10643865903568,6.754989398952635,13.511042657728883
3408,23.735939058172534,18.694978943152798,9.675936451870305
3409,18.39042483958191,12.868389602071959,9.133510910352507
3410,22.29924857030933,10.206943609921511,8.872156715705222
3411,13.031884649374266,9.04239582566109,12.51792854877863
3412,23.22676371816889,14.256932838150894,6.727823336043149
3413,21.779750428839122,21.740230355204098,9.732818524493165
3414,15.846505799770268,17.064108826549745,17.676476887764316
3415,15.660746344236482,9.671795888009953,14.213876496306586
3416,21.59580632914035,15.022076412060525,10.044834580883695
3417,22.474704289464206,17.109095329987714,9.307262120185284
3418,18.22092629087552,9.59302096946637,14.403367622050853
3419,16.81994893777715,13.2579610064762,11.886413353521537
3420,18.181384646986114,18.579595640014237,14.066840446490291
3421,17.296158245432387,18.055151143131063,13.401296766814307
3422,16.080301636712832,14.50243516892873,11.482384067310552
3423,20.273676044283906,13.530361195148965,10.633277128039932
3424,26.859407892452815,18.752905993663678,9.331757528194126
3425,20.569234472739893,15.471650018821764,13.368973384945916
3426,18.618035960542972,19.758148192486964,13.206867684183148
3427,17.720600858035706,19.16895140428941,12.814426743688129
3428,18.546653606980758,16.255717672968032,11.671448721298713
3429,18.04152146847961,12.653194050538206,9.372135625530602
3430,13.506433260829022,9.43512940440519,8.926038875408146
3431,17.215798344898836,15.413004389217793,11.050612398552273
3432,7.39933429442689,21.305564516983466,15.804325373235203
3433,20.005919330477077,22.628594062673407,8.57425622440905
3434,26.494313042817023,11.133358691458731,12.833636860694504
3435,12.267732036896081,15.062681057060011,13.354240177414932
3436,17.303893509894504,17.85598311000683,12.34536889272304
3437,15.649133722301208,12.734348751804916,14.840497361130945
3438,15.058160865868647,18.663614721511628,16.27893589043935
3439,10.490787619442415,19.5368193253265,19.21260599028528
3440,19.134016925408677,17.395563570700617,15.627719766255288
3441,16.7603295816944,15.729965115697404,7.400499767910079
3442,18.62385762838703,16.992022439742676,13.805224994689361
3443,22.79441125618911,11.897526352244354,10.135264803234076
3444,26.5297830569611,14.392876384940172,12.696434311366334
3445,17.698454812236506,11.7134830656567,17.6842274543015
3446,15.625343646357274,10.492476791730477,10.425904972475658
3447,8.9923229922351,12.400986732197662,8.617152451095018
3448,20.77842883917296,12.304451229392425,15.107431914251407
3449,24.293177968811946,18.120413656220297,11.241538913498145
3450,18.635015235175167,8.899629472419416,11.534696073813462
3451,14.12802689369925,17.77994221018826,21.00497961004024
3452,20.249197361882143,7.033909640083278,10.738846060845221
3453,18.551209164185046,15.349054127141331,9.441711877128299
3454,19.10381284186621,10.029246219141964,8.69492771352558
3455,20.906089387216703,10.935368706589578,13.884522333647723
3456,11.837413014047739,22.06349927815659,9.289218824473167
3457,16.993500426884502,16.323138260948568,10.021049595674194
3458,18.64532682482087,17.30098664018628,15.360626908452176
3459,21.561738461878306,14.310332170368728,11.485481146285489
3460,28.570988511112645,18.792354437486228,8.76665292120617
3461,18.449946736944984,13.659121344907737,11.526827289316527
3462,12.467271790313603,13.35607631640725,18.3439084670352
3463,20.605843353939765,5.0335822513382595,16.262570962947944
3464,22.903332853091225,13.559519164588686,14.508880372803999
3465,14.132703551322596,13.121612002701756,17.247717908775535
3466,16.777214820586313,7.521908481983629,11.782962280296468
3467,17.646352231885395,19.79371376691486,12.047811754056024
3468,16.102879598518683,19.181515629290708,12.421447865486055
3469,14.624897932954273,19.622287929307873,12.676959190522567
3470,18.01316685005747,15.711624387729485,8.252280049487116
3471,15.625558007197482,15.015947819658631,11.319783581794018
3472,23.72592772267468,15.865722782251703,14.989017367756992
3473,18.042279095591322,19.22512389479595,13.38909535916596
3474,18.06039218424809,14.946826521966004,8.65946575550833
3475,20.2811207406134,14.83762726088015,10.242043654619941
3476,22.979077968654323,9.995745728768973,10.521570381167672
3477,22.624734369507898,16.25894112795545,11.82965782827759
3478,19.129515944175658,15.716887072589488,6.690774152837751
3479,16.428321515934172,21.467155311508503,9.689688668782393
3480,16.567645436530498,12.834493270646552,11.697262931543477
3481,15.37594725904066,16.948752882719326,12.690799357181065
3482,21.48096426798158,10.793865414935048,10.809395999754653
3483,16.984248157745395,16.82327901252624,9.223240731386298
3484,22.120442119162547,19.7428542160253,8.534508823622392
3485,15.791071972978955,12.873779263729745,21.215508281159952
3486,16.06544952656451,21.71181757055716,7.564153068143887
3487,13.546570652260364,12.256616255038953,9.043628039268587
3488,16.794455696286757,12.165709211272095,9.1343683029229
3489,23.213123984129975,19.891621989771284,15.317505783000959
3490,20.357995300129478,15.369365940773024,10.259091172991189
3491,13.710791228602087,16.45490410003252,7.893540318159518
3492,13.52735581871073,19.614698335436742,18.651931738626313
3493,19.769828121749164,19.424621742485424,11.136363555017269
3494,11.98046616260542,17.452786126674273,13.994042393092029
3495,18.322508492461097,14.030278766712534,15.36809653985975
3496,13.564201349576365,11.907900159623155,8.47534395487417
3497,18.382378331861222,10.648168761773103,9.60727208417144
3498,14.82409996997761,13.959730328493231,6.796231670966274
3499,18.3924224641677,19.988945828325985,12.47140057144943
3500,24.935945151605942,20.33126656672022,14.715999947521016
3501,18.336086291865985,15.08977259212423,14.67309304136436
3502,16.237482257231854,7.47111979264978,13.726817244212018
3503,12.91019116529263,11.154903280698104,12.005203972582613
3504,17.571938051009386,9.351990819412372,12.582404127889742
3505,22.347628473874718,10.483673537350711,16.454034257845283
3506,10.979231286915251,23.474076480572116,10.559409484993116
3507,18.65527648572101,7.431421572645654,11.78621345346176
3508,19.028169799731863,14.654651318633926,10.02891666093604
3509,13.740459666624833,19.525006653506946,12.107434774524542
3510,24.933385694325477,12.889348332625664,10.476078936619182
3511,21.670174100682733,8.505602018047753,7.754586727811289
3512,22.938682371089236,10.308901540085937,5.63348281639591
3513,26.40837234632891,9.419003451233628,12.643417841423656
3514,18.31088336725922,3.7572782678665586,11.07018248518758
3515,20.017859622655994,16.41586258929985,15.16062618575814
3516,16.256289082925548,17.851204708225048,9.58666191037349
3517,11.652896626142512,9.813411525674795,6.88833415357453
3518,22.543136855510372,8.938613059895077,12.960204032242414
3519,16.803341126674052,14.590220963896327,16.773401989428
3520,16.02707684753127,17.447749438791003,12.131105135422867
3521,17.31591492465286,24.200339779598227,6.950767854076187
3522,23.8010932594685,17.621673916619216,10.317555192221793
3523,25.331933328487253,7.6025673728190934,10.174282206468192
3524,12.561830080789157,16.652037734652104,8.105957530923309
3525,19.948787760335936,14.252927085248766,10.321741502251944
3526,19.748912607149897,13.924322499773305,8.189526506593506
3527,30.6061784533574,13.042744794544648,4.233486730749117
3528,14.210555896253751,9.933476019115105,14.895963376326382
3529,19.447436968162137,16.593864777329326,10.703400562168241
3530,16.74292388824385,13.517132313233311,11.717197250940899
3531,21.75900045914176,16.34174070864477,13.747920972624188
3532,20.248015087121413,18.536237413375055,13.005601831314067
3533,19.614816327055134,19.754123591911522,9.669071236579097
3534,14.149158390218219,10.25893810290805,12.644512447848587
3535,9.658204914513945,16.854298084819742,11.62076107017141
3536,23.105878649194757,12.308853537497573,11.28741057763644
3537,23.04991499982016,20.5291010739759,9.614176778821964
3538,18.818015546642222,16.177118351128172,13.30678074675322
3539,16.818409533079702,20.12633696037781,5.383887520095
3540,16.104913943395122,16.793013295035827,13.60022896069453
3541,24.087415637766433,19.788753554723428,10.995217812968246
3542,23.84942059588772,12.139849369655375,15.25686917020845
3543,26.14735115289447,19.854225207912712,12.363807724515196
3544,16.50699552702545,8.886653611405931,13.090817902494136
3545,12.981522474130863,11.830880751219574,7.836420875633228
3546,15.928234503045053,14.889533615009366,12.958681623147461
3547,15.297720140637164,19.278974302023133,11.270290581179031
3548,14.455249050305163,15.907583407893428,18.873617183395442
3549,19.508222549408032,13.547550549369046,6.6539462489922405
3550,17.012644555625684,15.940384788771944,10.64343424163445
